imageURL,imageID,original,und_quantity,und_location,und_object,und_gender-number,und_gender,und_full,sim_original,sim_quantity,sim_location,sim_object,sim_gender-number,sim_gender,sim_full
./coco-images/images/COCO_train2014_000000196545.jpg,196545,A young woman in glasses is holding a hot dog.,NA,NA,A young woman in glasses is holding that.,NA,A person woman in glasses is holding a hot dog.,"They are doing something here.
",0.8204057812690735,0.0,0.0,0.572856105864048,0.0,0.7722032815217972,0.43453823775053024
./coco-images/images/COCO_train2014_000000134599.jpg,134599,A person holding a green plastic knife getting ready to cut a white cake.,NA,NA,A person holding a green plastic knife getting ready to cut this.,NA,NA,"They are doing something here.
",0.785757377743721,0.0,0.0,0.7422368228435516,0.0,0.0,0.6743654608726501
./coco-images/images/COCO_train2014_000000196545.jpg,196545,A woman holds a hot dog with toppings while sitting on a bench.,NA,A woman holds a hot dog with toppings while sitting there.,A woman holds that while sitting on a bench.,They hold a hot dog with toppings while sitting on a bench.,A person holds a hot dog with toppings while sitting on a bench.,"They are doing something here.
",0.7393978536128998,0.0,0.8000315725803375,0.44236164540052414,0.6851266324520111,0.6914954632520676,0.43453823775053024
./coco-images/images/COCO_train2014_000000475999.jpg,475999,A large stack of brownies at a market.,Some brownies at a market.,A large stack of brownies there.,A large stack of this at a market.,NA,NA,"They are doing something here.
",0.518842339515686,0.4934966191649437,0.6274006515741348,0.5820980668067932,0.0,0.0,0.6548894941806793
./coco-images/images/COCO_train2014_000000134599.jpg,134599,A person is getting ready to cut a white cake.,NA,NA,A person is getting ready to cut this.,They are getting ready to cut a white cake.,NA,"They are doing something here.
",0.7862637937068939,0.0,0.0,0.7626594603061676,0.7693809270858765,0.0,0.6743654608726501
./coco-images/images/COCO_train2014_000000488127.jpg,488127,A soldier cuts a large American military-themed cake.,NA,NA,A soldier cuts this.,They cut a large American military-themed cake.,A person cuts a large American military-themed cake.,"They are doing something here.
",0.7040902972221375,0.0,0.0,0.6366386264562607,0.7548383623361588,0.7265783846378326,0.6163324788212776
./coco-images/images/COCO_train2014_000000096222.jpg,96222,A man in a black t-shirt stands in front of a birthday cake in a kitchen.,NA,A man in a black t-shirt stands there.,A man in a black t-shirt stands in front of this in a kitchen.,NA,A person in a black t-shirt stands in front of a birthday cake in a kitchen.,"They are doing something here.
",0.7381270080804825,0.0,0.5042724311351776,0.43467946350574493,0.0,0.6964097172021866,0.42920369654893875
./coco-images/images/COCO_train2014_000000266311.jpg,266311,A man doing a handstand trick on a skateboard near the beach and next to a group of parked bicycles.,A man doing a handstand trick on a skateboard near the beach and next to some parked bicycles.,A man doing a handstand trick on a skateboard there.,A man doing that on a skateboard near the beach and next to this.,NA,A person doing a handstand trick on a skateboard near the beach and next to a group of parked bicycles.,"They are doing something here.
",0.6894694268703461,0.718906968832016,0.624142698943615,0.6823611259460449,0.0,0.7064270228147507,0.6336452811956406
./coco-images/images/COCO_train2014_000000195449.jpg,195449,A dog riding on a motorcycle with a person,NA,NA,A dog riding on that with a person,NA,NA,"They are doing something here.
",0.8422479033470154,0.0,0.0,0.7568119466304779,0.0,0.0,0.5637817084789276
./coco-images/images/COCO_train2014_000000449904.jpg,449904,A woman with glasses sitting at a table with a slice of pizza in front of her and a soft drink cup.,NA,A woman with glasses sitting there with a slice of pizza in front of her and a soft drink cup.,A woman with glasses sitting at a table with that in front of her and a soft drink cup.,NA,A person with glasses sitting at a table with a slice of pizza in front of them and a soft drink cup.,"They are doing something here.
",0.7847466319799423,0.0,0.7691362500190735,0.6609299033880234,0.0,0.734446570277214,0.42912594974040985
./coco-images/images/COCO_train2014_000000522288.jpg,522288,A small white dog is poses near a wine glass.,NA,NA,A small white dog is poses near this.,NA,NA,"They are doing something here.
",0.5568210035562515,0.0,0.0,0.6953483819961548,0.0,0.0,0.6250893324613571
./coco-images/images/COCO_train2014_000000196545.jpg,196545,A woman sitting on a bench holding a hot dog,NA,A woman sitting there holding a hot dog,A woman sitting on a bench holding that,NA,A person sitting on a bench holding a hot dog,"They are doing something here.
",0.6798498332500458,0.0,0.7069963961839676,0.5028241127729416,0.0,0.6262435019016266,0.43453823775053024
./coco-images/images/COCO_train2014_000000488127.jpg,488127,A soldier preparing to cut a large cake.,NA,NA,A soldier preparing to cut that.,NA,A person preparing to cut a large cake.,"They are doing something here.
",0.7067752629518509,0.0,0.0,0.6524674594402313,0.0,0.640127956867218,0.6163324788212776
./coco-images/images/COCO_train2014_000000459209.jpg,459209,Two children are playing with letter magnets on a refrigerator.,Some children are playing with letter magnets on a refrigerator.,Two children are playing with letter magnets here.,Two children are playing with this on a refrigerator.,They are playing with letter magnets on a refrigerator.,Two people are playing with letter magnets on a refrigerator.,"They are doing something here.
",0.4303007945418358,0.420367531478405,0.5114541575312614,0.5306525528430939,0.4600941762328148,0.4528232663869858,0.5846694111824036
./coco-images/images/COCO_train2014_000000522288.jpg,522288,A dog with a wine glass being held to its face.,NA,NA,A dog with that being held to its face.,NA,NA,"They are doing something here.
",0.7303722202777863,0.0,0.0,0.8157090097665787,0.0,0.0,0.6250893324613571
./coco-images/images/COCO_train2014_000000210266.jpg,210266,A man in a suit and tie holding an umbrella in an alley filled with them.,NA,A man in a suit and tie holding an umbrella there.,A man in a suit and tie holding this in an alley filled with them.,NA,A person in a suit and tie holding an umbrella in an alley filled with them.,"They are doing something here.
",0.5228078365325928,0.0,0.5252401903271675,0.5450059473514557,0.0,0.538327619433403,0.6129616126418114
./coco-images/images/COCO_train2014_000000122731.jpg,122731,A person wearing a neon safety vest holding an orange and green umbrella,NA,NA,A person wearing that holding this,NA,NA,"They are doing something here.
",0.5314114689826965,0.0,0.0,0.6327878683805466,0.0,0.0,0.6117387488484383
./coco-images/images/COCO_train2014_000000029642.jpg,29642,A girl with long brown hair with streaks of red lays on a bed and looks at an open laptop computer.,NA,A girl with long brown hair with streaks of red lays there and looks at an open laptop computer.,A girl with long brown hair with that lays on a bed and looks at this.,NA,A person with long brown hair with streaks of red lays on a bed and looks at an open laptop computer.,"They are doing something here.
",0.7556263357400894,0.0,0.7706588506698608,0.6349311769008636,0.0,0.7605770230293274,0.6486161053180695
./coco-images/images/COCO_train2014_000000096222.jpg,96222,A man posing with a birthday cake in a kitchen.,NA,A man posing with a birthday cake there.,A man posing with that in a kitchen.,NA,A person posing with a birthday cake in a kitchen.,"They are doing something here.
",0.7291603088378906,0.0,0.7665642350912094,0.5702602118253708,0.0,0.6872596591711044,0.42920369654893875
./coco-images/images/COCO_train2014_000000195449.jpg,195449,A man riding on the back of a motorcycle with a large brown dog.,NA,NA,A man riding on that with a large brown dog.,NA,A person riding on the back of a motorcycle with a large brown dog.,"They are doing something here.
",0.745663046836853,0.0,0.0,0.6973843276500702,0.0,0.7811777293682098,0.5637817084789276
./coco-images/images/COCO_train2014_000000195449.jpg,195449,A dog riding on a scooter with someone.,NA,NA,A dog riding on this with someone.,NA,NA,"They are doing something here.
",0.8230108767747879,0.0,0.0,0.7481352239847183,0.0,0.0,0.5637817084789276
./coco-images/images/COCO_train2014_000000134599.jpg,134599,A white frosted cake in the middle of a table with someone holding a knife above it.,NA,A white frosted cake there with someone holding a knife above it.,A white frosted cake in the middle of this with someone holding that.,NA,NA,"They are doing something here.
",0.8190654963254929,0.0,0.8047893643379211,0.8371144533157349,0.0,0.0,0.6743654608726501
./coco-images/images/COCO_train2014_000000420523.jpg,420523,A banana and strawberry on the keyboard of a laptop.,NA,A banana and strawberry here.,A banana and strawberry on that.,NA,NA,"They are doing something here.
",0.6787257641553879,0.0,0.6746892631053925,0.6660838425159454,0.0,0.0,0.5824179574847221
./coco-images/images/COCO_train2014_000000488127.jpg,488127,A guy in a military uniform cutting a big cake.,NA,NA,A guy in a military uniform cutting that.,NA,A person in a military uniform cutting a big cake.,"They are doing something here.
",0.7218585908412933,0.0,0.0,0.6929243355989456,0.0,0.7071482390165329,0.6163324788212776
./coco-images/images/COCO_train2014_000000160471.jpg,160471,A man in grey sweater on floor next to a suitcase.,NA,A man in grey sweater here.,NA,NA,A person in grey sweater on floor next to a suitcase.,"They are doing something here.
",0.4453597217798233,0.0,0.498354434967041,0.0,0.0,0.4139484837651253,0.6080658733844757
./coco-images/images/COCO_train2014_000000481931.jpg,481931,Two Navy sailors cutting a large sheet cake.,Some Navy sailors cutting a large sheet cake.,NA,Two Navy sailors cutting that.,NA,Two Navy people cutting a large sheet cake.,"They are doing something here.
",0.7823506742715836,0.7141372561454773,0.0,0.6911356747150421,0.0,0.8067049086093903,0.4796597361564636
./coco-images/images/COCO_train2014_000000420523.jpg,420523,A banana and a strawberry is sitting on an open laptop keyboard.,NA,A banana and a strawberry is sitting here.,A banana and a strawberry is sitting on this.,They are sitting on an open laptop keyboard.,NA,"They are doing something here.
",0.6757422536611557,0.0,0.6679297983646393,0.6642638146877289,0.537770614027977,0.0,0.5824179574847221
./coco-images/images/COCO_train2014_000000522288.jpg,522288,A small white dog being offered a glass of red wine.,NA,NA,A small white dog being offered this.,NA,NA,"They are doing something here.
",0.5737404152750969,0.0,0.0,0.6765653192996979,0.0,0.0,0.6250893324613571
