imageURL,imageID,original,inc_quantity,inc_location,inc_object,inc_gender-number,inc_gender,inc_full,sim_original,sim_quantity,sim_location,sim_object,sim_gender-number,sim_gender,sim_full
./coco-images/images/COCO_train2014_000000196545.jpg,196545,A young woman in glasses is holding a hot dog.,NA,NA,A young woman in glasses is holding a book.,NA,A young man in glasses is holding a hot dog.,"Two young men in glasses are holding burgers at a party.
",0.9594745934009552,0.0,0.0,0.4452093690633774,0.0,0.7488787919282913,0.31291116029024124
./coco-images/images/COCO_train2014_000000134599.jpg,134599,A person holding a green plastic knife getting ready to cut a white cake.,NA,NA,A person holding a green plastic knife getting ready to cut a red apple.,NA,NA,"Two men holding blue plastic knives getting ready to cut a chocolate cake in the kitchen.
",0.8984585851430893,0.0,0.0,0.43522123247385025,0.0,0.0,0.6952826678752899
./coco-images/images/COCO_train2014_000000196545.jpg,196545,A woman holds a hot dog with toppings while sitting on a bench.,NA,A woman holds a hot dog with toppings while sitting at a picnic table.,A woman holds a book with toppings while sitting on a bench.,Two men hold hot dogs with toppings while sitting on a bench.,A man holds a hot dog with toppings while sitting on a bench.,"Two men hold hamburgers with fries while standing in a bar.
",1.0759395360946655,0.0,1.0626732558012009,0.8104823529720306,0.6735791265964508,0.8819366991519928,0.16982091590762138
./coco-images/images/COCO_train2014_000000475999.jpg,475999,A large stack of brownies at a market.,A small stack of brownies at a market.,A large stack of brownies at a school.,A large stack of apples at a market.,NA,NA,"A single book at a school.
",1.0138921439647675,0.9875045716762543,0.9030307084321976,0.5225539207458496,0.0,0.0,0.22243976593017578
./coco-images/images/COCO_train2014_000000134599.jpg,134599,A person is getting ready to cut a white cake.,NA,NA,A person is getting ready to cut a red ribbon.,Several men are getting ready to cut a white cake.,NA,"Two men are preparing to slice a chocolate cake in the kitchen.
",0.938197523355484,0.0,0.0,0.44681403785943985,0.877653956413269,0.0,0.6165997684001923
./coco-images/images/COCO_train2014_000000488127.jpg,488127,A soldier cuts a large American military-themed cake.,NA,NA,A soldier cuts a large American military-themed banana.,NA,NA,"Two female soldiers slice a small British military-themed cookie at the base.
",1.0043761879205704,0.0,0.0,0.7946479320526123,0.0,0.0,0.732882171869278
./coco-images/images/COCO_train2014_000000096222.jpg,96222,A man in a black t-shirt stands in front of a birthday cake in a kitchen.,NA,A man in a black t-shirt stands in front of a birthday cake in a restaurant.,A man in a black t-shirt stands in front of a stove in a kitchen.,NA,A woman in a black t-shirt stands in front of a birthday cake in a kitchen.,"Two women in red blouses stand in front of a graduation cake in a dining room.
",1.049039140343666,0.0,0.8238986134529114,0.7456671446561813,0.0,0.8905330300331116,0.4858248308300972
./coco-images/images/COCO_train2014_000000266311.jpg,266311,A man doing a handstand trick on a skateboard near the beach and next to a group of parked bicycles.,Several men doing handstand tricks on skateboards near the beach and next to a group of parked bicycles.,A man doing a handstand trick on a skateboard in a city park and next to a group of parked bicycles.,A man doing a handstand trick on a surfboard near the beach and next to a group of parked bicycles.,NA,A woman doing a handstand trick on a skateboard near the beach and next to a group of parked bicycles.,"""A group of women performing a handstand trick on roller skates in a park",0.9789566695690155,0.9036017209291458,0.7171452045440674,0.9578736871480942,0.0,0.9233701229095459,0.4589582234621048
./coco-images/images/COCO_train2014_000000195449.jpg,195449,A dog riding on a motorcycle with a person,NA,NA,A cat riding on a motorcycle with a person,NA,NA,"Two cats sailing on a boat with people.
",0.9291993826627731,0.0,0.0,0.7947161793708801,0.0,0.0,0.23643381893634796
./coco-images/images/COCO_train2014_000000449904.jpg,449904,A woman with glasses sitting at a table with a slice of pizza in front of her and a soft drink cup.,NA,A woman with glasses sitting at a counter with a slice of pizza in front of her and a soft drink cup.,A woman with glasses sitting at a table with a book in front of her and a coffee mug.,NA,A man with glasses sitting at a table with a slice of pizza in front of him and a soft drink cup.,"Two men with sunglasses standing by a food truck with burgers in their hands and cans of soda.
",0.9981603920459747,0.0,0.9892096370458603,0.6805852055549622,0.0,0.7699650526046753,0.21377984434366226
./coco-images/images/COCO_train2014_000000522288.jpg,522288,A small white dog is poses near a wine glass.,NA,NA,A small white dog is posing near a vintage gramophone.,NA,NA,"Several black cats are lounging near a milk bowl.
",0.9969530999660492,0.0,0.0,0.531950332224369,0.0,0.0,0.07608872838318348
./coco-images/images/COCO_train2014_000000196545.jpg,196545,A woman sitting on a bench holding a hot dog,NA,A woman sitting on a beach holding a hot dog,A woman sitting on a bench holding a book,NA,A man sitting on a bench holding a hot dog,"Two men standing on a bridge holding ice creams
",1.0255377739667892,0.0,0.8772034198045731,0.7328733801841736,0.0,0.892072468996048,0.2757461927831173
./coco-images/images/COCO_train2014_000000488127.jpg,488127,A soldier preparing to cut a large cake.,NA,NA,A soldier preparing to load a large cannon.,NA,NA,"Two female sailors getting ready to slice a small pie on a ship.
",0.9899545460939407,0.0,0.0,0.570666678249836,0.0,0.0,0.5452713742852211
./coco-images/images/COCO_train2014_000000459209.jpg,459209,Two children are playing with letter magnets on a refrigerator.,Four children are playing with letter magnets on a refrigerator.,Two children are playing with letter magnets on a laptop.,Two children are playing with toy cars on a refrigerator.,NA,NA,"A man is playing with number magnets on a whiteboard.
",1.0050487518310547,1.0144557058811188,0.7456211000680923,0.7440513372421265,0.0,0.0,0.6381598114967346
./coco-images/images/COCO_train2014_000000522288.jpg,522288,A dog with a wine glass being held to its face.,NA,NA,A dog with a book being held to its face.,NA,NA,"Several cats with beer mugs being held to their feet
",0.8262905478477478,0.0,0.0,0.5264082178473473,0.0,0.0,0.3158741816878319
./coco-images/images/COCO_train2014_000000210266.jpg,210266,A man in a suit and tie holding an umbrella in an alley filled with them.,NA,A man in a suit and tie holding an umbrella in a museum filled with them.,A man in a suit and tie holding a briefcase in an alley filled with them.,NA,A woman in a suit and tie holding an umbrella in an alley filled with them.,"Two women in dresses and hats holding fans in a courtyard filled with them.
",1.0835661739110947,0.0,0.8935043215751648,0.8000153303146362,0.0,1.020878553390503,0.35078056156635284
./coco-images/images/COCO_train2014_000000122731.jpg,122731,A person wearing a neon safety vest holding an orange and green umbrella,NA,NA,A person wearing a neon safety vest holding a red stop sign,NA,NA,"Two men donning neon safety vests holding blue and yellow fans
",0.9635079652070999,0.0,0.0,0.4865866154432297,0.0,0.0,0.6721878051757812
